5,0,501.0,453.0,79.0,255.0,0.49,-1,-1,-1
5,1,676.0,455.0,53.0,142.0,0.81,-1,-1,-1
5,2,732.0,456.0,43.0,120.0,0.75,-1,-1,-1
5,3,1480.0,430.0,115.0,334.0,0.88,-1,-1,-1
5,4,435.0,448.0,116.0,272.0,0.86,-1,-1,-1
5,5,584.0,444.0,87.0,265.0,0.9,-1,-1,-1
5,6,1352.0,421.0,164.0,365.0,0.96,-1,-1,-1
6,0,495.0,456.0,81.0,254.0,0.52,-1,-1,-1
6,1,677.0,456.0,54.0,141.0,0.77,-1,-1,-1
6,2,730.0,455.0,43.0,119.0,0.65,-1,-1,-1
6,3,1488.0,427.0,101.0,341.0,0.81,-1,-1,-1
6,4,434.0,448.0,117.0,269.0,0.86,-1,-1,-1
6,5,585.0,445.0,87.0,264.0,0.9,-1,-1,-1
6,6,1362.0,419.0,158.0,368.0,0.94,-1,-1,-1
7,0,500.0,448.0,78.0,260.0,0.43,-1,-1,-1
7,1,675.0,452.0,53.0,143.0,0.72,-1,-1,-1
7,2,732.0,455.0,44.0,112.0,0.65,-1,-1,-1
7,3,1498.0,427.0,85.0,294.0,0.54,-1,-1,-1
7,4,434.0,447.0,117.0,272.0,0.88,-1,-1,-1
7,5,584.0,444.0,87.0,266.0,0.89,-1,-1,-1
7,6,1388.0,419.0,131.0,375.0,0.94,-1,-1,-1
8,0,497.0,451.0,81.0,258.0,0.45,-1,-1,-1
8,1,675.0,456.0,54.0,140.0,0.74,-1,-1,-1
8,2,731.0,454.0,45.0,112.0,0.7,-1,-1,-1
8,3,1515.0,428.0,93.0,337.0,0.71,-1,-1,-1
8,4,436.0,449.0,116.0,267.0,0.88,-1,-1,-1
8,5,581.0,444.0,88.0,264.0,0.89,-1,-1,-1
8,6,1396.0,419.0,131.0,369.0,0.92,-1,-1,-1
9,0,489.0,455.0,85.0,257.0,0.56,-1,-1,-1
9,1,676.0,454.0,54.0,144.0,0.72,-1,-1,-1
9,2,730.0,454.0,44.0,116.0,0.67,-1,-1,-1
9,3,1509.0,419.0,108.0,366.0,0.71,-1,-1,-1
9,4,442.0,450.0,113.0,263.0,0.85,-1,-1,-1
9,5,580.0,443.0,89.0,265.0,0.88,-1,-1,-1
9,6,1413.0,414.0,116.0,372.0,0.84,-1,-1,-1
10,0,484.0,442.0,100.0,268.0,0.46,-1,-1,-1
10,1,675.0,452.0,55.0,147.0,0.72,-1,-1,-1
10,2,730.0,453.0,45.0,119.0,0.68,-1,-1,-1
10,3,1520.0,420.0,106.0,349.0,0.76,-1,-1,-1
10,4,439.0,447.0,119.0,268.0,0.83,-1,-1,-1
10,5,579.0,442.0,93.0,266.0,0.88,-1,-1,-1
10,6,1418.0,415.0,125.0,374.0,0.86,-1,-1,-1
10,7,1254.0,442.0,40.0,105.0,0.49,-1,-1,-1
11,0,425.0,456.0,106.0,177.0,0.42,-1,-1,-1
11,1,676.0,454.0,53.0,145.0,0.72,-1,-1,-1
11,2,730.0,454.0,45.0,120.0,0.75,-1,-1,-1
11,3,1528.0,421.0,103.0,346.0,0.71,-1,-1,-1
11,4,446.0,449.0,114.0,269.0,0.84,-1,-1,-1
11,5,579.0,444.0,92.0,265.0,0.86,-1,-1,-1
11,6,1424.0,414.0,129.0,373.0,0.93,-1,-1,-1
11,7,1254.0,442.0,40.0,104.0,0.44,-1,-1,-1
12,0,421.0,457.0,102.0,175.0,0.37,-1,-1,-1
12,1,678.0,455.0,51.0,145.0,0.74,-1,-1,-1
12,2,731.0,455.0,44.0,116.0,0.75,-1,-1,-1
12,3,1535.0,420.0,102.0,356.0,0.78,-1,-1,-1
12,4,448.0,446.0,114.0,273.0,0.85,-1,-1,-1
12,5,582.0,443.0,91.0,260.0,0.85,-1,-1,-1
12,6,1434.0,413.0,125.0,384.0,0.88,-1,-1,-1
12,7,1253.0,443.0,39.0,102.0,0.49,-1,-1,-1
13,0,433.0,456.0,105.0,185.0,0.48,-1,-1,-1
13,1,675.0,448.0,56.0,152.0,0.81,-1,-1,-1
13,2,729.0,453.0,45.0,122.0,0.81,-1,-1,-1
13,3,1503.0,416.0,147.0,384.0,0.92,-1,-1,-1
13,4,448.0,446.0,117.0,275.0,0.87,-1,-1,-1
13,5,581.0,443.0,90.0,258.0,0.86,-1,-1,-1
13,6,1447.0,412.0,138.0,378.0,0.9,-1,-1,-1
13,7,1253.0,441.0,40.0,104.0,0.46,-1,-1,-1
13,8,1392.0,435.0,47.0,124.0,0.46,-1,-1,-1
14,0,431.0,456.0,99.0,174.0,0.42,-1,-1,-1
14,1,677.0,452.0,54.0,149.0,0.78,-1,-1,-1
14,2,729.0,455.0,44.0,120.0,0.74,-1,-1,-1
14,3,1485.0,402.0,165.0,397.0,0.77,-1,-1,-1
14,4,447.0,446.0,117.0,276.0,0.86,-1,-1,-1
14,5,582.0,443.0,91.0,260.0,0.86,-1,-1,-1
14,6,1449.0,409.0,129.0,383.0,0.89,-1,-1,-1
14,7,1253.0,442.0,40.0,103.0,0.47,-1,-1,-1
14,8,1394.0,434.0,48.0,123.0,0.46,-1,-1,-1
15,0,432.0,455.0,104.0,198.0,0.4,-1,-1,-1
15,1,676.0,453.0,53.0,149.0,0.84,-1,-1,-1
15,2,728.0,453.0,45.0,122.0,0.82,-1,-1,-1
15,3,1455.0,414.0,172.0,394.0,0.85,-1,-1,-1
15,4,448.0,446.0,117.0,281.0,0.85,-1,-1,-1
15,5,580.0,442.0,94.0,262.0,0.88,-1,-1,-1
15,6,1545.0,387.0,170.0,415.0,0.83,-1,-1,-1
15,7,1252.0,443.0,41.0,102.0,0.47,-1,-1,-1
15,8,1394.0,432.0,48.0,123.0,0.39,-1,-1,-1
16,0,434.0,456.0,97.0,199.0,0.39,-1,-1,-1
16,1,676.0,452.0,51.0,145.0,0.83,-1,-1,-1
16,2,729.0,452.0,44.0,123.0,0.84,-1,-1,-1
16,3,1449.0,421.0,173.0,387.0,0.9,-1,-1,-1
16,4,452.0,447.0,112.0,279.0,0.86,-1,-1,-1
16,5,579.0,442.0,96.0,262.0,0.89,-1,-1,-1
