6,0,842.0,470.0,31.0,72.0,0.88,-1,-1,-1
6,1,372.0,445.0,30.0,59.0,0.85,-1,-1,-1
6,2,657.0,470.0,45.0,169.0,0.86,-1,-1,-1
6,3,547.0,459.0,36.0,91.0,0.92,-1,-1,-1
6,4,579.0,455.0,101.0,233.0,0.95,-1,-1,-1
6,5,1167.0,441.0,23.0,84.0,0.97,-1,-1,-1
6,6,694.0,485.0,40.0,108.0,0.89,-1,-1,-1
6,7,1259.0,448.0,31.0,100.0,0.96,-1,-1,-1
6,8,1019.0,444.0,34.0,81.0,0.95,-1,-1,-1
6,9,936.0,436.0,36.0,75.0,0.98,-1,-1,-1
6,10,732.0,474.0,35.0,92.0,0.96,-1,-1,-1
6,11,1470.0,447.0,142.0,304.0,0.97,-1,-1,-1
6,12,1371.0,427.0,165.0,362.0,0.99,-1,-1,-1
6,13,438.0,459.0,111.0,262.0,1.0,-1,-1,-1
7,0,843.0,471.0,30.0,70.0,0.89,-1,-1,-1
7,1,373.0,446.0,30.0,58.0,0.92,-1,-1,-1
7,2,659.0,472.0,46.0,167.0,0.91,-1,-1,-1
7,3,547.0,461.0,36.0,90.0,0.95,-1,-1,-1
7,4,580.0,453.0,101.0,235.0,0.98,-1,-1,-1
7,5,1167.0,441.0,23.0,84.0,0.96,-1,-1,-1
7,7,1258.0,448.0,31.0,101.0,0.94,-1,-1,-1
7,8,1018.0,442.0,36.0,84.0,0.93,-1,-1,-1
7,9,936.0,437.0,35.0,74.0,0.98,-1,-1,-1
7,10,731.0,470.0,37.0,97.0,0.94,-1,-1,-1
7,11,1477.0,448.0,140.0,303.0,0.96,-1,-1,-1
7,12,1374.0,435.0,158.0,349.0,0.99,-1,-1,-1
7,13,440.0,460.0,110.0,258.0,1.0,-1,-1,-1
7,14,418.0,456.0,35.0,57.0,0.86,-1,-1,-1
7,15,1098.0,440.0,38.0,107.0,0.92,-1,-1,-1
8,0,843.0,471.0,30.0,71.0,0.91,-1,-1,-1
8,1,373.0,446.0,30.0,58.0,0.89,-1,-1,-1
8,2,659.0,471.0,47.0,168.0,0.9,-1,-1,-1
8,3,547.0,463.0,35.0,87.0,0.91,-1,-1,-1
8,4,580.0,452.0,100.0,236.0,0.98,-1,-1,-1
8,5,1167.0,441.0,22.0,83.0,0.98,-1,-1,-1
8,7,1257.0,448.0,30.0,99.0,0.97,-1,-1,-1
8,8,1018.0,441.0,36.0,86.0,0.95,-1,-1,-1
8,9,935.0,436.0,36.0,75.0,0.98,-1,-1,-1
8,10,731.0,469.0,38.0,98.0,0.93,-1,-1,-1
8,11,1482.0,441.0,141.0,309.0,1.0,-1,-1,-1
8,12,1380.0,430.0,159.0,355.0,0.99,-1,-1,-1
8,13,442.0,460.0,110.0,254.0,1.0,-1,-1,-1
8,15,1098.0,440.0,38.0,107.0,0.9,-1,-1,-1
9,0,842.0,470.0,30.0,70.0,0.85,-1,-1,-1
9,1,373.0,446.0,29.0,58.0,0.89,-1,-1,-1
9,2,658.0,471.0,48.0,168.0,0.89,-1,-1,-1
9,3,548.0,465.0,33.0,83.0,0.9,-1,-1,-1
9,4,580.0,452.0,99.0,239.0,0.96,-1,-1,-1
9,5,1166.0,442.0,22.0,82.0,0.98,-1,-1,-1
9,7,1257.0,448.0,30.0,99.0,0.96,-1,-1,-1
9,8,1018.0,440.0,37.0,87.0,0.94,-1,-1,-1
9,9,935.0,436.0,36.0,76.0,0.97,-1,-1,-1
9,10,730.0,467.0,38.0,100.0,0.96,-1,-1,-1
9,11,1484.0,437.0,143.0,320.0,1.0,-1,-1,-1
9,12,1396.0,428.0,158.0,358.0,0.97,-1,-1,-1
