6,0,39.0,156.0,75.0,185.0,0.99,-1,-1,-1
6,1,148.0,158.0,68.0,175.0,0.99,-1,-1,-1
7,0,39.0,153.0,77.0,190.0,0.99,-1,-1,-1
7,1,152.0,155.0,70.0,179.0,0.99,-1,-1,-1
8,0,40.0,148.0,80.0,198.0,0.99,-1,-1,-1
8,1,157.0,154.0,72.0,185.0,0.98,-1,-1,-1
8,2,285.0,203.0,23.0,60.0,0.9,-1,-1,-1
9,0,46.0,146.0,81.0,204.0,0.98,-1,-1,-1
9,1,160.0,158.0,71.0,181.0,0.92,-1,-1,-1
9,2,291.0,205.0,22.0,59.0,0.97,-1,-1,-1
9,3,268.0,202.0,24.0,59.0,0.96,-1,-1,-1
10,0,51.0,148.0,81.0,203.0,0.99,-1,-1,-1
10,1,168.0,155.0,73.0,187.0,0.97,-1,-1,-1
10,2,298.0,205.0,22.0,59.0,0.95,-1,-1,-1
10,3,275.0,202.0,23.0,58.0,0.94,-1,-1,-1
10,4,251.0,206.0,19.0,57.0,0.9,-1,-1,-1
11,0,55.0,144.0,82.0,207.0,1.0,-1,-1,-1
11,1,175.0,152.0,76.0,192.0,0.98,-1,-1,-1
11,2,305.0,205.0,22.0,60.0,0.95,-1,-1,-1
11,3,283.0,202.0,23.0,58.0,0.94,-1,-1,-1
11,4,259.0,203.0,20.0,58.0,0.96,-1,-1,-1
12,0,61.0,150.0,83.0,208.0,0.97,-1,-1,-1
12,1,182.0,150.0,78.0,200.0,0.97,-1,-1,-1
12,2,316.0,205.0,22.0,60.0,0.99,-1,-1,-1
12,4,269.0,206.0,20.0,57.0,0.99,-1,-1,-1
13,0,66.0,152.0,84.0,209.0,0.99,-1,-1,-1
13,1,190.0,149.0,79.0,201.0,0.96,-1,-1,-1
13,2,324.0,205.0,22.0,61.0,0.99,-1,-1,-1
13,3,301.0,202.0,22.0,58.0,0.91,-1,-1,-1
13,4,276.0,208.0,20.0,56.0,0.99,-1,-1,-1
14,0,77.0,146.0,85.0,214.0,0.98,-1,-1,-1
14,1,199.0,158.0,78.0,195.0,0.87,-1,-1,-1
14,2,334.0,204.0,22.0,62.0,0.96,-1,-1,-1
14,3,312.0,202.0,24.0,63.0,0.9,-1,-1,-1
14,4,287.0,206.0,20.0,59.0,0.96,-1,-1,-1
15,0,85.0,143.0,86.0,217.0,0.98,-1,-1,-1
15,1,209.0,159.0,79.0,200.0,0.96,-1,-1,-1
15,2,345.0,205.0,22.0,62.0,0.98,-1,-1,-1
15,3,325.0,203.0,22.0,58.0,0.84,-1,-1,-1
15,4,296.0,206.0,21.0,61.0,0.99,-1,-1,-1
15,5,185.0,200.0,24.0,64.0,0.88,-1,-1,-1
16,0,86.0,138.0,88.0,223.0,0.99,-1,-1,-1
16,1,216.0,149.0,83.0,210.0,0.95,-1,-1,-1
16,2,353.0,202.0,22.0,62.0,0.95,-1,-1,-1
16,3,332.0,201.0,22.0,58.0,0.94,-1,-1,-1
16,4,304.0,203.0,21.0,60.0,0.95,-1,-1,-1
16,5,191.0,199.0,23.0,62.0,0.96,-1,-1,-1
17,0,89.0,136.0,90.0,226.0,0.99,-1,-1,-1
