4,0,1630.0,264.0,60.0,173.0,0.92,-1,-1,-1
4,1,915.0,1.0,41.0,6.0,0.88,-1,-1,-1
4,2,343.0,92.0,52.0,185.0,0.95,-1,-1,-1
4,3,1245.0,5.0,47.0,72.0,0.87,-1,-1,-1
4,4,1798.0,209.0,66.0,174.0,0.99,-1,-1,-1
4,5,1483.0,78.0,51.0,135.0,0.93,-1,-1,-1
4,6,1547.0,254.0,62.0,177.0,0.96,-1,-1,-1
4,7,706.0,3.0,52.0,143.0,0.94,-1,-1,-1
4,8,223.0,91.0,55.0,190.0,0.94,-1,-1,-1
4,9,282.0,116.0,58.0,173.0,0.98,-1,-1,-1
4,10,414.0,90.0,48.0,162.0,0.98,-1,-1,-1
4,11,876.0,131.0,57.0,164.0,0.97,-1,-1,-1
4,12,1037.0,0.0,45.0,71.0,0.95,-1,-1,-1
4,13,544.0,147.0,56.0,173.0,0.97,-1,-1,-1
4,14,681.0,206.0,65.0,195.0,0.98,-1,-1,-1
4,15,1436.0,245.0,62.0,168.0,0.92,-1,-1,-1
4,16,466.0,73.0,42.0,169.0,0.9,-1,-1,-1
4,17,752.0,0.0,46.0,41.0,0.96,-1,-1,-1
4,18,1093.0,210.0,59.0,173.0,0.93,-1,-1,-1
4,19,1042.0,135.0,63.0,170.0,0.98,-1,-1,-1
4,20,1000.0,0.0,39.0,69.0,0.97,-1,-1,-1
4,21,1360.0,572.0,79.0,216.0,0.99,-1,-1,-1
4,22,100.0,552.0,76.0,233.0,0.99,-1,-1,-1
4,23,371.0,418.0,82.0,218.0,0.97,-1,-1,-1
4,24,499.0,126.0,60.0,173.0,0.99,-1,-1,-1
4,25,253.0,373.0,64.0,206.0,0.97,-1,-1,-1
4,26,789.0,153.0,65.0,166.0,1.0,-1,-1,-1
4,27,1730.0,460.0,76.0,210.0,1.0,-1,-1,-1
4,28,1196.0,326.0,258.0,230.0,0.93,-1,-1,-1
4,29,1504.0,560.0,219.0,184.0,0.9,-1,-1,-1
5,0,1629.0,263.0,60.0,173.0,0.94,-1,-1,-1
5,1,915.0,1.0,42.0,6.0,0.92,-1,-1,-1
5,2,341.0,91.0,53.0,185.0,0.95,-1,-1,-1
5,3,1245.0,5.0,47.0,72.0,0.9,-1,-1,-1
5,4,1799.0,209.0,66.0,174.0,0.99,-1,-1,-1
5,5,1483.0,79.0,51.0,136.0,0.94,-1,-1,-1
5,6,1546.0,253.0,62.0,177.0,0.96,-1,-1,-1
5,7,705.0,3.0,52.0,143.0,0.94,-1,-1,-1
5,8,232.0,92.0,54.0,191.0,0.93,-1,-1,-1
5,9,285.0,118.0,54.0,169.0,0.96,-1,-1,-1
5,10,414.0,90.0,48.0,161.0,0.98,-1,-1,-1
5,11,878.0,131.0,55.0,166.0,0.97,-1,-1,-1
5,12,1036.0,0.0,47.0,71.0,0.96,-1,-1,-1
5,13,542.0,147.0,57.0,173.0,0.98,-1,-1,-1
5,14,681.0,206.0,65.0,194.0,0.98,-1,-1,-1
5,15,1433.0,246.0,65.0,169.0,0.93,-1,-1,-1
5,16,472.0,64.0,45.0,175.0,0.91,-1,-1,-1
5,17,752.0,0.0,45.0,40.0,0.97,-1,-1,-1
5,18,1084.0,209.0,63.0,173.0,0.99,-1,-1,-1
5,19,1042.0,136.0,63.0,170.0,0.98,-1,-1,-1
5,20,1001.0,0.0,39.0,69.0,0.95,-1,-1,-1
5,21,1360.0,572.0,79.0,216.0,0.99,-1,-1,-1
5,22,99.0,552.0,76.0,233.0,0.99,-1,-1,-1
5,23,372.0,417.0,82.0,219.0,0.95,-1,-1,-1
5,24,497.0,127.0,61.0,174.0,0.99,-1,-1,-1
5,25,254.0,374.0,63.0,205.0,0.97,-1,-1,-1
5,26,789.0,153.0,65.0,166.0,1.0,-1,-1,-1
5,27,1729.0,460.0,76.0,210.0,1.0,-1,-1,-1
5,28,1195.0,326.0,260.0,230.0,0.92,-1,-1,-1
5,29,1504.0,560.0,218.0,184.0,0.9,-1,-1,-1
5,30,223.0,400.0,55.0,186.0,0.94,-1,-1,-1
6,0,1627.0,263.0,60.0,173.0,0.99,-1,-1,-1
6,1,915.0,0.0,41.0,6.0,0.92,-1,-1,-1
6,2,341.0,91.0,53.0,184.0,0.95,-1,-1,-1
6,3,1245.0,4.0,48.0,72.0,0.85,-1,-1,-1
6,4,1801.0,209.0,66.0,173.0,1.0,-1,-1,-1
6,5,1483.0,79.0,51.0,135.0,0.94,-1,-1,-1
6,6,1546.0,252.0,62.0,178.0,0.96,-1,-1,-1
6,7,705.0,3.0,52.0,143.0,0.94,-1,-1,-1
6,8,223.0,100.0,54.0,189.0,0.95,-1,-1,-1
6,9,286.0,119.0,51.0,168.0,0.95,-1,-1,-1
6,10,415.0,90.0,48.0,160.0,0.99,-1,-1,-1
6,11,878.0,131.0,55.0,167.0,0.98,-1,-1,-1
6,12,1036.0,0.0,47.0,70.0,0.97,-1,-1,-1
6,13,541.0,147.0,59.0,174.0,0.98,-1,-1,-1
6,14,680.0,206.0,65.0,195.0,0.98,-1,-1,-1
6,15,1432.0,246.0,66.0,168.0,0.95,-1,-1,-1
6,16,473.0,61.0,47.0,179.0,0.92,-1,-1,-1
6,17,752.0,0.0,44.0,40.0,0.96,-1,-1,-1
6,18,1077.0,209.0,69.0,174.0,1.0,-1,-1,-1
6,19,1042.0,136.0,62.0,169.0,0.97,-1,-1,-1
6,20,1002.0,0.0,38.0,69.0,0.98,-1,-1,-1
6,21,1360.0,571.0,79.0,216.0,0.99,-1,-1,-1
6,22,99.0,552.0,76.0,233.0,0.99,-1,-1,-1
6,23,372.0,415.0,82.0,219.0,0.93,-1,-1,-1
6,24,496.0,128.0,62.0,174.0,0.99,-1,-1,-1
6,25,252.0,372.0,61.0,206.0,0.98,-1,-1,-1
6,26,789.0,153.0,65.0,166.0,1.0,-1,-1,-1
6,27,1728.0,459.0,77.0,209.0,1.0,-1,-1,-1
6,28,1195.0,326.0,261.0,230.0,0.92,-1,-1,-1
6,29,1504.0,561.0,219.0,183.0,0.92,-1,-1,-1
6,30,222.0,399.0,55.0,187.0,0.94,-1,-1,-1
