4,0,494.0,455.0,82.0,257.0,0.37,-1,-1,-1
4,1,1262.0,439.0,40.0,105.0,0.31,-1,-1,-1
4,2,679.0,455.0,51.0,143.0,0.74,-1,-1,-1
4,3,731.0,457.0,43.0,117.0,0.68,-1,-1,-1
4,4,1433.0,429.0,154.0,356.0,0.46,-1,-1,-1
4,5,433.0,447.0,119.0,276.0,0.79,-1,-1,-1
4,6,584.0,444.0,87.0,266.0,0.9,-1,-1,-1
4,7,1343.0,426.0,169.0,361.0,0.96,-1,-1,-1
5,0,499.0,454.0,81.0,257.0,0.49,-1,-1,-1
5,2,678.0,455.0,52.0,142.0,0.81,-1,-1,-1
5,3,731.0,457.0,43.0,118.0,0.75,-1,-1,-1
5,4,1458.0,428.0,140.0,348.0,0.88,-1,-1,-1
5,5,434.0,447.0,118.0,274.0,0.86,-1,-1,-1
5,6,584.0,444.0,87.0,266.0,0.9,-1,-1,-1
5,7,1349.0,424.0,167.0,363.0,0.96,-1,-1,-1
6,0,497.0,456.0,81.0,256.0,0.52,-1,-1,-1
6,1,1261.0,440.0,38.0,104.0,0.38,-1,-1,-1
6,2,678.0,456.0,52.0,142.0,0.77,-1,-1,-1
6,3,731.0,455.0,43.0,118.0,0.65,-1,-1,-1
6,4,1471.0,427.0,127.0,346.0,0.81,-1,-1,-1
6,5,434.0,447.0,118.0,273.0,0.86,-1,-1,-1
6,6,585.0,444.0,87.0,265.0,0.9,-1,-1,-1
6,7,1358.0,422.0,164.0,365.0,0.94,-1,-1,-1
7,0,499.0,453.0,80.0,257.0,0.43,-1,-1,-1
7,1,1261.0,442.0,37.0,103.0,0.36,-1,-1,-1
7,2,677.0,454.0,53.0,143.0,0.72,-1,-1,-1
7,3,732.0,455.0,43.0,116.0,0.65,-1,-1,-1
7,4,1462.0,428.0,131.0,354.0,0.85,-1,-1,-1
7,5,434.0,446.0,117.0,272.0,0.88,-1,-1,-1
7,6,584.0,444.0,87.0,265.0,0.89,-1,-1,-1
7,7,1374.0,422.0,153.0,368.0,0.94,-1,-1,-1
8,0,498.0,452.0,80.0,258.0,0.45,-1,-1,-1
