5,0,0.0,237.0,145.0,640.0,0.94,-1,-1,-1
5,1,115.0,515.0,77.0,226.0,0.9,-1,-1,-1
5,2,263.0,466.0,88.0,236.0,0.99,-1,-1,-1
5,3,1698.0,394.0,141.0,330.0,1.0,-1,-1,-1
5,4,1292.0,467.0,71.0,187.0,1.0,-1,-1,-1
6,0,0.0,246.0,149.0,631.0,0.98,-1,-1,-1
6,1,128.0,516.0,73.0,218.0,0.89,-1,-1,-1
6,2,264.0,466.0,88.0,234.0,0.99,-1,-1,-1
6,3,1694.0,397.0,144.0,328.0,1.0,-1,-1,-1
6,4,1292.0,465.0,73.0,190.0,1.0,-1,-1,-1
6,5,1877.0,357.0,41.0,227.0,0.92,-1,-1,-1
7,0,0.0,255.0,155.0,623.0,0.97,-1,-1,-1
7,1,117.0,520.0,74.0,218.0,0.82,-1,-1,-1
7,2,269.0,467.0,84.0,231.0,0.98,-1,-1,-1
7,3,1692.0,398.0,142.0,326.0,1.0,-1,-1,-1
7,4,1294.0,457.0,75.0,197.0,0.98,-1,-1,-1
7,5,1874.0,349.0,44.0,244.0,0.82,-1,-1,-1
8,0,0.0,254.0,158.0,629.0,0.97,-1,-1,-1
8,1,130.0,514.0,70.0,219.0,0.85,-1,-1,-1
8,2,271.0,469.0,82.0,226.0,0.97,-1,-1,-1
8,3,1696.0,399.0,137.0,328.0,1.0,-1,-1,-1
8,4,1294.0,461.0,79.0,195.0,0.99,-1,-1,-1
8,5,1873.0,351.0,45.0,241.0,0.85,-1,-1,-1
9,0,0.0,250.0,164.0,632.0,0.98,-1,-1,-1
9,1,115.0,512.0,75.0,224.0,0.84,-1,-1,-1
9,2,274.0,468.0,79.0,229.0,0.94,-1,-1,-1
9,3,1702.0,397.0,133.0,334.0,1.0,-1,-1,-1
9,4,1297.0,461.0,77.0,196.0,0.99,-1,-1,-1
9,5,1871.0,350.0,47.0,240.0,0.85,-1,-1,-1
10,0,0.0,251.0,168.0,629.0,0.98,-1,-1,-1
10,2,288.0,468.0,73.0,225.0,0.92,-1,-1,-1
10,3,1698.0,396.0,129.0,339.0,1.0,-1,-1,-1
10,4,1317.0,468.0,68.0,181.0,0.97,-1,-1,-1
10,5,1875.0,352.0,43.0,289.0,0.82,-1,-1,-1
11,0,0.0,254.0,173.0,626.0,0.98,-1,-1,-1
11,1,115.0,516.0,74.0,218.0,0.83,-1,-1,-1
11,2,290.0,468.0,69.0,222.0,0.91,-1,-1,-1
11,3,1698.0,395.0,126.0,341.0,1.0,-1,-1,-1
11,4,1318.0,468.0,69.0,181.0,0.98,-1,-1,-1
11,5,1874.0,348.0,43.0,300.0,0.84,-1,-1,-1
12,0,0.0,257.0,178.0,624.0,0.98,-1,-1,-1
12,1,115.0,523.0,75.0,213.0,0.88,-1,-1,-1
12,2,292.0,468.0,68.0,222.0,0.83,-1,-1,-1
12,3,1694.0,395.0,129.0,342.0,1.0,-1,-1,-1
12,4,1312.0,465.0,79.0,187.0,0.99,-1,-1,-1
12,5,1873.0,360.0,45.0,276.0,0.92,-1,-1,-1
13,0,0.0,262.0,182.0,609.0,0.98,-1,-1,-1
13,1,117.0,516.0,72.0,218.0,0.85,-1,-1,-1
13,2,295.0,471.0,66.0,219.0,0.88,-1,-1,-1
13,3,1692.0,390.0,135.0,340.0,1.0,-1,-1,-1
13,4,1309.0,463.0,86.0,192.0,0.99,-1,-1,-1
13,5,1872.0,352.0,46.0,300.0,0.9,-1,-1,-1
14,0,0.0,256.0,169.0,651.0,0.97,-1,-1,-1
14,2,299.0,474.0,66.0,216.0,0.95,-1,-1,-1
14,3,1689.0,389.0,135.0,342.0,1.0,-1,-1,-1
14,4,1311.0,463.0,86.0,191.0,1.0,-1,-1,-1
14,5,1871.0,344.0,47.0,318.0,0.89,-1,-1,-1
14,6,876.0,520.0,35.0,105.0,0.96,-1,-1,-1
15,0,0.0,261.0,186.0,615.0,0.97,-1,-1,-1
15,1,116.0,521.0,74.0,214.0,0.88,-1,-1,-1
15,2,300.0,470.0,71.0,223.0,0.98,-1,-1,-1
15,3,1687.0,389.0,137.0,343.0,1.0,-1,-1,-1
15,4,1312.0,465.0,86.0,190.0,1.0,-1,-1,-1
15,5,1873.0,359.0,45.0,334.0,0.93,-1,-1,-1
15,6,876.0,518.0,35.0,107.0,0.92,-1,-1,-1
15,7,1287.0,541.0,39.0,116.0,0.85,-1,-1,-1
16,0,2.0,258.0,192.0,617.0,0.98,-1,-1,-1
16,1,117.0,517.0,74.0,221.0,0.88,-1,-1,-1
16,2,299.0,474.0,78.0,217.0,0.98,-1,-1,-1
16,3,1685.0,390.0,137.0,339.0,1.0,-1,-1,-1
16,4,1314.0,466.0,82.0,189.0,1.0,-1,-1,-1
16,5,1871.0,343.0,47.0,373.0,0.9,-1,-1,-1
16,6,875.0,518.0,37.0,107.0,0.95,-1,-1,-1
16,7,1288.0,543.0,39.0,113.0,0.87,-1,-1,-1
17,0,0.0,254.0,180.0,657.0,0.98,-1,-1,-1
17,2,304.0,473.0,80.0,216.0,0.94,-1,-1,-1
17,3,1679.0,390.0,137.0,342.0,1.0,-1,-1,-1
17,4,1315.0,466.0,82.0,189.0,1.0,-1,-1,-1
17,5,1871.0,337.0,47.0,383.0,0.86,-1,-1,-1
17,6,877.0,519.0,35.0,106.0,0.96,-1,-1,-1
17,7,1289.0,544.0,39.0,112.0,0.87,-1,-1,-1
18,0,0.0,251.0,198.0,634.0,0.98,-1,-1,-1
18,2,317.0,478.0,82.0,212.0,0.92,-1,-1,-1
18,3,1677.0,387.0,129.0,347.0,1.0,-1,-1,-1
18,4,1316.0,471.0,82.0,186.0,1.0,-1,-1,-1
18,5,1868.0,349.0,50.0,364.0,0.93,-1,-1,-1
18,6,878.0,518.0,34.0,107.0,0.88,-1,-1,-1
18,7,1291.0,543.0,47.0,115.0,0.96,-1,-1,-1
18,8,1806.0,450.0,62.0,168.0,0.99,-1,-1,-1
19,0,1.0,242.0,209.0,649.0,0.98,-1,-1,-1
19,2,314.0,476.0,91.0,214.0,0.93,-1,-1,-1
19,3,1676.0,386.0,129.0,351.0,1.0,-1,-1,-1
19,4,1319.0,471.0,81.0,187.0,1.0,-1,-1,-1
19,5,1868.0,339.0,50.0,386.0,0.9,-1,-1,-1
19,6,878.0,517.0,34.0,108.0,0.94,-1,-1,-1
19,7,1293.0,542.0,45.0,113.0,0.96,-1,-1,-1
19,8,1807.0,450.0,62.0,169.0,0.99,-1,-1,-1
20,0,1.0,248.0,229.0,640.0,0.96,-1,-1,-1
20,2,304.0,465.0,108.0,234.0,0.92,-1,-1,-1
20,3,1669.0,386.0,137.0,352.0,0.99,-1,-1,-1
