1,18,1077.0,544.0,113.0,105.0,0.73,-1,-1,-1
1,17,978.0,493.0,32.0,26.0,0.57,-1,-1,-1
1,16,966.0,505.0,64.0,35.0,0.51,-1,-1,-1
1,15,1017.0,484.0,30.0,22.0,0.48,-1,-1,-1
1,14,905.0,477.0,41.0,44.0,0.37,-1,-1,-1
1,13,972.0,498.0,58.0,29.0,0.36,-1,-1,-1
1,12,954.0,550.0,83.0,63.0,0.35,-1,-1,-1
1,11,1445.0,498.0,35.0,86.0,0.72,-1,-1,-1
1,10,1366.0,506.0,38.0,108.0,0.62,-1,-1,-1
1,9,1396.0,507.0,29.0,85.0,0.59,-1,-1,-1
1,8,1468.0,506.0,32.0,78.0,0.56,-1,-1,-1
1,7,543.0,547.0,30.0,90.0,0.56,-1,-1,-1
1,6,1615.0,559.0,41.0,112.0,0.51,-1,-1,-1
1,5,1262.0,515.0,31.0,78.0,0.48,-1,-1,-1
1,4,566.0,520.0,39.0,106.0,0.48,-1,-1,-1
1,3,501.0,550.0,34.0,91.0,0.46,-1,-1,-1
1,2,253.0,582.0,55.0,169.0,0.37,-1,-1,-1
1,1,1485.0,520.0,29.0,79.0,0.36,-1,-1,-1
1,0,585.0,518.0,23.0,77.0,0.31,-1,-1,-1
2,18,1078.0,539.0,114.0,104.0,0.85,-1,-1,-1
2,12,956.0,544.0,81.0,61.0,0.65,-1,-1,-1
2,17,979.0,483.0,33.0,29.0,0.45,-1,-1,-1
2,15,1020.0,477.0,29.0,21.0,0.44,-1,-1,-1
2,6,1623.0,554.0,44.0,120.0,0.76,-1,-1,-1
2,11,1447.0,496.0,36.0,87.0,0.74,-1,-1,-1
2,8,1475.0,509.0,33.0,76.0,0.59,-1,-1,-1
2,20,1382.0,499.0,34.0,89.0,0.55,-1,-1,-1
2,19,1393.0,490.0,27.0,68.0,0.49,-1,-1,-1
2,1,1487.0,519.0,29.0,80.0,0.48,-1,-1,-1
2,7,537.0,531.0,33.0,97.0,0.42,-1,-1,-1
2,3,499.0,535.0,36.0,95.0,0.32,-1,-1,-1
3,18,1079.0,542.0,116.0,105.0,0.74,-1,-1,-1
3,12,958.0,550.0,81.0,63.0,0.52,-1,-1,-1
3,17,978.0,490.0,33.0,29.0,0.42,-1,-1,-1
3,14,904.0,476.0,42.0,46.0,0.34,-1,-1,-1
3,15,1021.0,484.0,28.0,21.0,0.33,-1,-1,-1
3,11,1449.0,494.0,35.0,86.0,0.76,-1,-1,-1
3,8,1480.0,507.0,30.0,73.0,0.64,-1,-1,-1
3,6,1627.0,550.0,44.0,120.0,0.63,-1,-1,-1
3,1,1496.0,511.0,24.0,79.0,0.61,-1,-1,-1
3,20,1382.0,494.0,35.0,99.0,0.6,-1,-1,-1
3,24,1543.0,557.0,41.0,116.0,0.48,-1,-1,-1
3,7,541.0,551.0,30.0,93.0,0.44,-1,-1,-1
3,3,498.0,554.0,35.0,93.0,0.4,-1,-1,-1
3,23,821.0,471.0,25.0,79.0,0.34,-1,-1,-1
3,4,560.0,530.0,36.0,97.0,0.32,-1,-1,-1
3,22,156.0,575.0,63.0,192.0,0.31,-1,-1,-1
3,10,1369.0,497.0,37.0,110.0,0.31,-1,-1,-1
3,19,1396.0,488.0,28.0,85.0,0.31,-1,-1,-1
3,21,1517.0,532.0,24.0,79.0,0.3,-1,-1,-1
4,18,1082.0,540.0,117.0,107.0,0.62,-1,-1,-1
4,12,960.0,545.0,79.0,64.0,0.48,-1,-1,-1
4,11,1452.0,488.0,37.0,92.0,0.84,-1,-1,-1
4,8,1487.0,500.0,31.0,79.0,0.76,-1,-1,-1
4,20,1384.0,493.0,38.0,114.0,0.74,-1,-1,-1
4,27,1268.0,547.0,22.0,37.0,0.53,-1,-1,-1
4,24,1547.0,545.0,44.0,128.0,0.5,-1,-1,-1
4,26,1292.0,539.0,25.0,51.0,0.49,-1,-1,-1
